34:51.9,Gyro: -0.91, Setpoint:0.00, Output: -22.25, linear: 0.00, LSteps: -347, RSteps: 52, RPM: 13.45
34:53.8,Gyro: 5.30, Setpoint:0.00, Output: -56.69, linear: 0.00, LSteps: -336, RSteps: 121, RPM: 19.59
34:53.8,Gyro: 5.30, Setpoint:0.00, Output: -56.69, linear: 0.00, LSteps: -338, RSteps: 119, RPM: 23.30
34:53.8,Gyro: 5.20, Setpoint:0.00, Output: -58.03, linear: 0.00, LSteps: -342, RSteps: 117, RPM: 25.76
34:53.8,Gyro: 5.07, Setpoint:0.00, Output: -59.48, linear: 0.00, LSteps: -342, RSteps: 116, RPM: 25.76
34:53.8,Gyro: 4.55, Setpoint:0.00, Output: -60.00, linear: 0.00, LSteps: -346, RSteps: 113, RPM: 28.59
34:53.8,Gyro: 4.55, Setpoint:0.00, Output: -60.00, linear: 0.00, LSteps: -348, RSteps: 110, RPM: 30.06
34:53.9,Gyro: 4.25, Setpoint:0.00, Output: -57.52, linear: 0.00, LSteps: -350, RSteps: 105, RPM: 32.65
34:53.9,Gyro: 3.89, Setpoint:0.00, Output: -56.58, linear: 0.00, LSteps: -353, RSteps: 104, RPM: 32.47
34:53.9,Gyro: 3.54, Setpoint:0.00, Output: -56.58, linear: 0.00, LSteps: -357, RSteps: 101, RPM: 31.78
34:53.9,Gyro: 3.18, Setpoint:0.00, Output: -52.69, linear: 0.00, LSteps: -357, RSteps: 98, RPM: 30.93
34:53.9,Gyro: 2.84, Setpoint:0.00, Output: -51.45, linear: 0.00, LSteps: -361, RSteps: 97, RPM: 31.76
34:53.9,Gyro: 2.84, Setpoint:0.00, Output: -51.45, linear: 0.00, LSteps: -364, RSteps: 94, RPM: 31.97
34:53.9,Gyro: 1.96, Setpoint:0.00, Output: -45.69, linear: 0.00, LSteps: -365, RSteps: 90, RPM: 30.82
34:53.9,Gyro: 1.56, Setpoint:0.00, Output: -43.36, linear: 0.00, LSteps: -368, RSteps: 89, RPM: 30.82
34:53.9,Gyro: 1.56, Setpoint:0.00, Output: -43.36, linear: 0.00, LSteps: -371, RSteps: 87, RPM: 28.39
34:53.9,Gyro: 0.82, Setpoint:0.00, Output: -41.09, linear: 0.00, LSteps: -372, RSteps: 83, RPM: 28.10
34:54.0,Gyro: 0.49, Setpoint:0.00, Output: -36.02, linear: 0.00, LSteps: -375, RSteps: 83, RPM: 27.33
34:54.0,Gyro: 0.49, Setpoint:0.00, Output: -36.02, linear: 0.00, LSteps: -377, RSteps: 80, RPM: 25.69
34:54.0,Gyro: 0.18, Setpoint:0.00, Output: -33.76, linear: 0.00, LSteps: -380, RSteps: 78, RPM: 22.46
34:54.0,Gyro: -0.37, Setpoint:0.00, Output: -29.43, linear: 0.00, LSteps: -380, RSteps: 76, RPM: 22.46
34:54.0,Gyro: -0.37, Setpoint:0.00, Output: -29.43, linear: 0.00, LSteps: -382, RSteps: 74, RPM: 20.68
34:54.0,Gyro: -0.60, Setpoint:0.00, Output: -27.39, linear: 0.00, LSteps: -384, RSteps: 72, RPM: 18.65
34:54.0,Gyro: -0.97, Setpoint:0.00, Output: -25.46, linear: 0.00, LSteps: -385, RSteps: 71, RPM: 18.81
34:54.0,Gyro: -1.12, Setpoint:0.00, Output: -22.51, linear: 0.00, LSteps: -387, RSteps: 70, RPM: 15.94
34:54.0,Gyro: -1.12, Setpoint:0.00, Output: -22.51, linear: 0.00, LSteps: -389, RSteps: 68, RPM: 891.67
34:54.0,Gyro: -1.25, Setpoint:0.00, Output: -20.97, linear: 0.00, LSteps: -389, RSteps: 67, RPM: 14.08
34:54.0,Gyro: -1.45, Setpoint:0.00, Output: -18.79, linear: 0.00, LSteps: -391, RSteps: 66, RPM: 13.61
34:54.1,Gyro: -1.45, Setpoint:0.00, Output: -18.79, linear: 0.00, LSteps: -392, RSteps: 65, RPM: 11.45
34:54.1,Gyro: -1.50, Setpoint:0.00, Output: -17.67, linear: 0.00, LSteps: -392, RSteps: 63, RPM: 12.19
34:54.1,Gyro: -1.52, Setpoint:0.00, Output: -16.70, linear: 0.00, LSteps: -393, RSteps: 63, RPM: 12.19
34:54.1,Gyro: -1.52, Setpoint:0.00, Output: -16.70, linear: 0.00, LSteps: -394, RSteps: 62, RPM: 9.02
34:54.1,Gyro: -1.47, Setpoint:0.00, Output: -16.47, linear: 0.00, LSteps: -394, RSteps: 61, RPM: 9.53
34:54.1,Gyro: -1.27, Setpoint:0.00, Output: -16.47, linear: 0.00, LSteps: -395, RSteps: 61, RPM: 9.53
34:54.1,Gyro: -1.27, Setpoint:0.00, Output: -16.47, linear: 0.00, LSteps: -396, RSteps: 60, RPM: 7.19
34:54.1,Gyro: -1.13, Setpoint:0.00, Output: -17.92, linear: 0.00, LSteps: -396, RSteps: 59, RPM: 9.00
34:54.1,Gyro: -0.95, Setpoint:0.00, Output: -18.81, linear: 0.00, LSteps: -397, RSteps: 59, RPM: 9.00
34:54.1,Gyro: -0.95, Setpoint:0.00, Output: -18.81, linear: 0.00, LSteps: -398, RSteps: 58, RPM: 7.76
34:54.2,Gyro: -0.52, Setpoint:0.00, Output: -21.82, linear: 0.00, LSteps: -398, RSteps: 57, RPM: 7.24
34:54.2,Gyro: -0.26, Setpoint:0.00, Output: -23.66, linear: 0.00, LSteps: -399, RSteps: 57, RPM: 7.24
34:54.2,Gyro: -0.26, Setpoint:0.00, Output: -23.66, linear: 0.00, LSteps: -401, RSteps: 56, RPM: 20.98
34:54.2,Gyro: 0.39, Setpoint:0.00, Output: -25.98, linear: 0.00, LSteps: -401, RSteps: 56, RPM: 7.49
34:54.2,Gyro: 0.78, Setpoint:0.00, Output: -31.96, linear: 0.00, LSteps: -402, RSteps: 56, RPM: 7.49
34:54.2,Gyro: 0.78, Setpoint:0.00, Output: -31.96, linear: 0.00, LSteps: -403, RSteps: 55, RPM: 9.58
34:54.2,Gyro: 0.97, Setpoint:0.00, Output: -33.83, linear: 0.00, LSteps: -404, RSteps: 53, RPM: 10.33
34:54.2,Gyro: 1.23, Setpoint:0.00, Output: -36.44, linear: 0.00, LSteps: -404, RSteps: 52, RPM: 13.47
34:54.2,Gyro: 1.23, Setpoint:0.00, Output: -36.44, linear: 0.00, LSteps: -406, RSteps: 51, RPM: 12.84
34:54.2,Gyro: 1.21, Setpoint:0.00, Output: -36.84, linear: 0.00, LSteps: -407, RSteps: 49, RPM: 15.37
34:54.3,Gyro: 1.18, Setpoint:0.00, Output: -37.37, linear: 0.00, LSteps: -408, RSteps: 49, RPM: 15.34
34:54.3,Gyro: 1.18, Setpoint:0.00, Output: -37.37, linear: 0.00, LSteps: -410, RSteps: 47, RPM: 27.97
34:54.3,Gyro: 1.06, Setpoint:0.00, Output: -36.79, linear: 0.00, LSteps: -412, RSteps: 45, RPM: 17.08
34:54.3,Gyro: 0.93, Setpoint:0.00, Output: -36.23, linear: 0.00, LSteps: -413, RSteps: 45, RPM: 17.67
34:54.3,Gyro: 0.55, Setpoint:0.00, Output: -33.59, linear: 0.00, LSteps: -415, RSteps: 43, RPM: 18.72
34:54.3,Gyro: 0.55, Setpoint:0.00, Output: -33.59, linear: 0.00, LSteps: -417, RSteps: 40, RPM: 18.99
34:54.3,Gyro: 0.33, Setpoint:0.00, Output: -32.11, linear: 0.00, LSteps: -417, RSteps: 38, RPM: 18.46
34:54.3,Gyro: -0.11, Setpoint:0.00, Output: -28.70, linear: 0.00, LSteps: -419, RSteps: 37, RPM: 18.46
34:54.3,Gyro: -0.11, Setpoint:0.00, Output: -28.70, linear: 0.00, LSteps: -421, RSteps: 36, RPM: 17.80
34:54.3,Gyro: -0.30, Setpoint:0.00, Output: -27.09, linear: 0.00, LSteps: -421, RSteps: 33, RPM: 15.74
34:54.3,Gyro: -0.70, Setpoint:0.00, Output: -25.43, linear: 0.00, LSteps: -423, RSteps: 32, RPM: 15.74
34:54.3,Gyro: -0.70, Setpoint:0.00, Output: -25.43, linear: 0.00, LSteps: -424, RSteps: 31, RPM: 15.55
34:54.4,Gyro: -0.91, Setpoint:0.00, Output: -21.82, linear: 0.00, LSteps: -425, RSteps: 29, RPM: 14.16
34:54.4,Gyro: -1.09, Setpoint:0.00, Output: -19.94, linear: 0.00, LSteps: -426, RSteps: 29, RPM: 14.16
34:54.4,Gyro: -1.26, Setpoint:0.00, Output: -19.94, linear: 0.00, LSteps: -427, RSteps: 28, RPM: 11.99
34:54.4,Gyro: -1.42, Setpoint:0.00, Output: -16.70, linear: 0.00, LSteps: -428, RSteps: 27, RPM: 12.53
34:54.4,Gyro: -1.58, Setpoint:0.00, Output: -14.79, linear: 0.00, LSteps: -429, RSteps: 26, RPM: 9.35
34:54.4,Gyro: -1.86, Setpoint:0.00, Output: -12.86, linear: 0.00, LSteps: -430, RSteps: 26, RPM: 9.12
34:54.4,Gyro: -1.86, Setpoint:0.00, Output: -12.86, linear: 0.00, LSteps: -430, RSteps: 25, RPM: 9.12
34:54.4,Gyro: -1.98, Setpoint:0.00, Output: -9.99, linear: 0.00, LSteps: -430, RSteps: 23, RPM: 391.12
34:54.4,Gyro: -2.10, Setpoint:0.00, Output: -8.10, linear: 0.00, LSteps: -432, RSteps: 23, RPM: 391.12
34:54.5,Gyro: -2.10, Setpoint:0.00, Output: -8.10, linear: 0.00, LSteps: -432, RSteps: 23, RPM: 391.12
34:54.5,Gyro: -2.28, Setpoint:0.00, Output: -5.62, linear: 0.00, LSteps: -432, RSteps: 23, RPM: 391.12
34:54.5,Gyro: -2.36, Setpoint:0.00, Output: -3.92, linear: 0.00, LSteps: -433, RSteps: 23, RPM: 3.39
34:54.5,Gyro: -2.36, Setpoint:0.00, Output: -3.92, linear: 0.00, LSteps: -448, RSteps: 23, RPM: 165.20
34:54.5,Gyro: -2.51, Setpoint:0.00, Output: -1.60, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.5,Gyro: -2.54, Setpoint:0.00, Output: -0.14, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.5,Gyro: -2.54, Setpoint:0.00, Output: -0.14, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.5,Gyro: -2.28, Setpoint:0.00, Output: 0.09, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.5,Gyro: -2.17, Setpoint:0.00, Output: -0.81, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.5,Gyro: -2.17, Setpoint:0.00, Output: -0.81, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.09, Setpoint:0.00, Output: -0.40, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.01, Setpoint:0.00, Output: -0.09, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.01, Setpoint:0.00, Output: -0.09, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -1.99, Setpoint:0.00, Output: 0.69, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -1.99, Setpoint:0.00, Output: 1.57, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.00, Setpoint:0.00, Output: 2.68, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.00, Setpoint:0.00, Output: 2.68, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.03, Setpoint:0.00, Output: 3.85, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.12, Setpoint:0.00, Output: 5.50, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.12, Setpoint:0.00, Output: 5.50, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.6,Gyro: -2.17, Setpoint:0.00, Output: 6.94, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.7,Gyro: -2.32, Setpoint:0.00, Output: 8.54, linear: 0.00, LSteps: -454, RSteps: 23, RPM: 163.94
34:54.7,Gyro: -2.32, Setpoint:0.00, Output: 8.54, linear: 0.00, LSteps: -452, RSteps: 23, RPM: 42.25
34:54.7,Gyro: -2.41, Setpoint:0.00, Output: 10.96, linear: 0.00, LSteps: -452, RSteps: 23, RPM: 42.25
34:54.7,Gyro: -2.51, Setpoint:0.00, Output: 12.89, linear: 0.00, LSteps: -452, RSteps: 23, RPM: 42.25
34:54.7,Gyro: -2.62, Setpoint:0.00, Output: 12.89, linear: 0.00, LSteps: -452, RSteps: 24, RPM: 42.25
34:54.7,Gyro: -2.73, Setpoint:0.00, Output: 15.83, linear: 0.00, LSteps: -452, RSteps: 25, RPM: 2.65
34:54.7,Gyro: -2.83, Setpoint:0.00, Output: 17.96, linear: 0.00, LSteps: -451, RSteps: 25, RPM: 2.65
34:54.7,Gyro: -2.83, Setpoint:0.00, Output: 17.96, linear: 0.00, LSteps: -451, RSteps: 25, RPM: 2.65
34:54.7,Gyro: -3.09, Setpoint:0.00, Output: 20.26, linear: 0.00, LSteps: -451, RSteps: 25, RPM: 2.65
34:54.7,Gyro: -3.22, Setpoint:0.00, Output: 23.87, linear: 0.00, LSteps: -451, RSteps: 25, RPM: 2.65
34:54.8,Gyro: -3.22, Setpoint:0.00, Output: 23.87, linear: 0.00, LSteps: -451, RSteps: 25, RPM: 2.65
34:54.8,Gyro: -3.37, Setpoint:0.00, Output: 26.58, linear: 0.00, LSteps: -451, RSteps: 26, RPM: 2.65
34:54.8,Gyro: -3.69, Setpoint:0.00, Output: 30.78, linear: 0.00, LSteps: -451, RSteps: 26, RPM: 2.65
34:54.8,Gyro: -3.69, Setpoint:0.00, Output: 30.78, linear: 0.00, LSteps: -451, RSteps: 26, RPM: 2.65
34:54.8,Gyro: -3.87, Setpoint:0.00, Output: 33.94, linear: 0.00, LSteps: -451, RSteps: 27, RPM: 2.65
34:54.8,Gyro: -4.28, Setpoint:0.00, Output: 39.07, linear: 0.00, LSteps: -450, RSteps: 27, RPM: 1.43
34:54.8,Gyro: -4.28, Setpoint:0.00, Output: 39.07, linear: 0.00, LSteps: -449, RSteps: 29, RPM: 13.30
34:54.8,Gyro: -4.50, Setpoint:0.00, Output: 42.89, linear: 0.00, LSteps: -448, RSteps: 30, RPM: 11.42
34:54.8,Gyro: -4.83, Setpoint:0.00, Output: 46.59, linear: 0.00, LSteps: -447, RSteps: 31, RPM: 11.68
34:54.8,Gyro: -4.83, Setpoint:0.00, Output: 46.59, linear: 0.00, LSteps: -446, RSteps: 32, RPM: 15.53
34:54.8,Gyro: -4.83, Setpoint:0.00, Output: 49.87, linear: 0.00, LSteps: -443, RSteps: 35, RPM: 94.82
34:54.9,Gyro: -4.73, Setpoint:0.00, Output: 51.29, linear: 0.00, LSteps: -442, RSteps: 36, RPM: 25.04
34:54.9,Gyro: -4.43, Setpoint:0.00, Output: 51.16, linear: 0.00, LSteps: -440, RSteps: 38, RPM: 22.34
34:54.9,Gyro: -4.43, Setpoint:0.00, Output: 51.16, linear: 0.00, LSteps: -437, RSteps: 41, RPM: 26.26
34:54.9,Gyro: -4.19, Setpoint:0.00, Output: 51.27, linear: 0.00, LSteps: -437, RSteps: 44, RPM: 27.76
34:54.9,Gyro: -3.64, Setpoint:0.00, Output: 51.09, linear: 0.00, LSteps: -433, RSteps: 45, RPM: 27.43
34:54.9,Gyro: -3.64, Setpoint:0.00, Output: 51.09, linear: 0.00, LSteps: -431, RSteps: 48, RPM: 27.10
34:54.9,Gyro: -3.36, Setpoint:0.00, Output: 48.38, linear: 0.00, LSteps: -430, RSteps: 50, RPM: 29.07
34:54.9,Gyro: -3.04, Setpoint:0.00, Output: 47.38, linear: 0.00, LSteps: -427, RSteps: 51, RPM: 28.62
34:54.9,Gyro: -2.66, Setpoint:0.00, Output: 47.38, linear: 0.00, LSteps: -424, RSteps: 54, RPM: 28.80
34:54.9,Gyro: -2.25, Setpoint:0.00, Output: 42.46, linear: 0.00, LSteps: -424, RSteps: 58, RPM: 28.47
34:55.0,Gyro: -1.84, Setpoint:0.00, Output: 40.25, linear: 0.00, LSteps: -421, RSteps: 58, RPM: 28.47
34:55.0,Gyro: -1.84, Setpoint:0.00, Output: 40.25, linear: 0.00, LSteps: -418, RSteps: 61, RPM: 26.29
34:55.0,Gyro: -1.12, Setpoint:0.00, Output: 38.06, linear: 0.00, LSteps: -417, RSteps: 64, RPM: 25.33
34:55.0,Gyro: -0.81, Setpoint:0.00, Output: 33.42, linear: 0.00, LSteps: -415, RSteps: 64, RPM: 25.33
34:55.0,Gyro: -0.81, Setpoint:0.00, Output: 33.42, linear: 0.00, LSteps: -412, RSteps: 67, RPM: 23.52
34:55.0,Gyro: -0.52, Setpoint:0.00, Output: 31.49, linear: 0.00, LSteps: -410, RSteps: 70, RPM: 21.76
34:55.0,Gyro: 0.03, Setpoint:0.00, Output: 27.30, linear: 0.00, LSteps: -409, RSteps: 70, RPM: 20.26
34:55.0,Gyro: 0.03, Setpoint:0.00, Output: 27.30, linear: 0.00, LSteps: -408, RSteps: 72, RPM: 20.60
34:55.0,Gyro: 0.28, Setpoint:0.00, Output: 25.30, linear: 0.00, LSteps: -406, RSteps: 74, RPM: 18.73
34:55.0,Gyro: 0.70, Setpoint:0.00, Output: 23.41, linear: 0.00, LSteps: -405, RSteps: 75, RPM: 17.18
34:55.0,Gyro: 0.70, Setpoint:0.00, Output: 23.41, linear: 0.00, LSteps: -404, RSteps: 76, RPM: 16.13
34:55.1,Gyro: 0.87, Setpoint:0.00, Output: 20.12, linear: 0.00, LSteps: -402, RSteps: 77, RPM: 13.68
34:55.1,Gyro: 1.03, Setpoint:0.00, Output: 18.42, linear: 0.00, LSteps: -402, RSteps: 78, RPM: 13.68
34:55.1,Gyro: 1.29, Setpoint:0.00, Output: 15.85, linear: 0.00, LSteps: -401, RSteps: 80, RPM: 13.46
34:55.1,Gyro: 1.29, Setpoint:0.00, Output: 15.85, linear: 0.00, LSteps: -399, RSteps: 81, RPM: 11.36
34:55.1,Gyro: 1.38, Setpoint:0.00, Output: 14.51, linear: 0.00, LSteps: -399, RSteps: 81, RPM: 11.36
34:55.1,Gyro: 1.48, Setpoint:0.00, Output: 13.07, linear: 0.00, LSteps: -398, RSteps: 82, RPM: 8.59
34:55.1,Gyro: 1.48, Setpoint:0.00, Output: 13.07, linear: 0.00, LSteps: -396, RSteps: 84, RPM: 209.74
34:55.1,Gyro: 1.47, Setpoint:0.00, Output: 12.49, linear: 0.00, LSteps: -396, RSteps: 84, RPM: 209.74
34:55.1,Gyro: 1.12, Setpoint:0.00, Output: 12.88, linear: 0.00, LSteps: -396, RSteps: 85, RPM: 209.74
34:55.1,Gyro: 1.12, Setpoint:0.00, Output: 12.88, linear: 0.00, LSteps: -396, RSteps: 85, RPM: 209.74
34:55.2,Gyro: 0.89, Setpoint:0.00, Output: 15.81, linear: 0.00, LSteps: -396, RSteps: 86, RPM: 209.74
34:55.2,Gyro: 0.66, Setpoint:0.00, Output: 17.26, linear: 0.00, LSteps: -396, RSteps: 86, RPM: 209.74
34:55.2,Gyro: 0.66, Setpoint:0.00, Output: 17.26, linear: 0.00, LSteps: -395, RSteps: 87, RPM: 2.65
34:55.2,Gyro: 0.04, Setpoint:0.00, Output: 21.96, linear: 0.00, LSteps: -395, RSteps: 88, RPM: 2.65
34:55.2,Gyro: -0.32, Setpoint:0.00, Output: 24.82, linear: 0.00, LSteps: -395, RSteps: 88, RPM: 2.65
34:55.2,Gyro: -0.32, Setpoint:0.00, Output: 24.82, linear: 0.00, LSteps: -395, RSteps: 89, RPM: 2.65
34:55.2,Gyro: -1.03, Setpoint:0.00, Output: 27.81, linear: 0.00, LSteps: -395, RSteps: 89, RPM: 2.65
34:55.2,Gyro: -1.33, Setpoint:0.00, Output: 33.47, linear: 0.00, LSteps: -394, RSteps: 90, RPM: 2.65
34:55.2,Gyro: -1.33, Setpoint:0.00, Output: 33.47, linear: 0.00, LSteps: -394, RSteps: 91, RPM: 2.65
34:55.2,Gyro: -1.54, Setpoint:0.00, Output: 35.79, linear: 0.00, LSteps: -394, RSteps: 92, RPM: 2.65
34:55.2,Gyro: -1.96, Setpoint:0.00, Output: 39.87, linear: 0.00, LSteps: -394, RSteps: 92, RPM: 2.65
34:55.3,Gyro: -1.96, Setpoint:0.00, Output: 39.87, linear: 0.00, LSteps: -393, RSteps: 94, RPM: 2.67
34:55.3,Gyro: -2.14, Setpoint:0.00, Output: 42.27, linear: 0.00, LSteps: -393, RSteps: 96, RPM: 17.14
34:55.3,Gyro: -2.45, Setpoint:0.00, Output: 45.80, linear: 0.00, LSteps: -391, RSteps: 97, RPM: 17.14
34:55.3,Gyro: -2.45, Setpoint:0.00, Output: 45.80, linear: 0.00, LSteps: -389, RSteps: 98, RPM: 14.52
34:55.3,Gyro: -2.62, Setpoint:0.00, Output: 48.35, linear: 0.00, LSteps: -389, RSteps: 100, RPM: 19.73
34:55.3,Gyro: -2.60, Setpoint:0.00, Output: 50.63, linear: 0.00, LSteps: -387, RSteps: 101, RPM: 19.73
34:55.3,Gyro: -2.60, Setpoint:0.00, Output: 50.63, linear: 0.00, LSteps: -385, RSteps: 103, RPM: 23.60
34:55.3,Gyro: -2.34, Setpoint:0.00, Output: 48.56, linear: 0.00, LSteps: -382, RSteps: 106, RPM: 24.39
34:55.3,Gyro: -2.10, Setpoint:0.00, Output: 47.77, linear: 0.00, LSteps: -381, RSteps: 106, RPM: 26.27
34:55.3,Gyro: -1.52, Setpoint:0.00, Output: 44.07, linear: 0.00, LSteps: -378, RSteps: 110, RPM: 25.88
34:55.4,Gyro: -1.52, Setpoint:0.00, Output: 44.07, linear: 0.00, LSteps: -376, RSteps: 113, RPM: 26.98
34:55.4,Gyro: -1.14, Setpoint:0.00, Output: 41.71, linear: 0.00, LSteps: -375, RSteps: 116, RPM: 26.06
34:55.4,Gyro: -0.36, Setpoint:0.00, Output: 39.08, linear: 0.00, LSteps: -372, RSteps: 116, RPM: 26.98
34:55.4,Gyro: -0.36, Setpoint:0.00, Output: 39.08, linear: 0.00, LSteps: -370, RSteps: 120, RPM: 26.62
34:55.4,Gyro: 0.03, Setpoint:0.00, Output: 33.15, linear: 0.00, LSteps: -369, RSteps: 122, RPM: 23.75
34:55.4,Gyro: 0.40, Setpoint:0.00, Output: 30.14, linear: 0.00, LSteps: -366, RSteps: 123, RPM: 23.27
34:55.4,Gyro: 0.40, Setpoint:0.00, Output: 30.14, linear: 0.00, LSteps: -364, RSteps: 125, RPM: 21.34
34:55.4,Gyro: 1.16, Setpoint:0.00, Output: 23.83, linear: 0.00, LSteps: -364, RSteps: 127, RPM: 18.59
34:55.4,Gyro: 1.52, Setpoint:0.00, Output: 20.35, linear: 0.00, LSteps: -362, RSteps: 128, RPM: 18.59
34:55.4,Gyro: 1.52, Setpoint:0.00, Output: 20.35, linear: 0.00, LSteps: -360, RSteps: 130, RPM: 15.06
34:55.5,Gyro: 2.21, Setpoint:0.00, Output: 14.07, linear: 0.00, LSteps: -360, RSteps: 131, RPM: 15.18
34:55.5,Gyro: 2.55, Setpoint:0.00, Output: 10.32, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 13.58
34:55.5,Gyro: 2.55, Setpoint:0.00, Output: 10.32, linear: 0.00, LSteps: -357, RSteps: 132, RPM: 12.26
34:55.5,Gyro: 3.16, Setpoint:0.00, Output: 6.28, linear: 0.00, LSteps: -357, RSteps: 133, RPM: 8.22
34:55.5,Gyro: 3.28, Setpoint:0.00, Output: 1.80, linear: 0.00, LSteps: -356, RSteps: 133, RPM: 8.22
34:55.5,Gyro: 3.28, Setpoint:0.00, Output: 1.80, linear: 0.00, LSteps: -356, RSteps: 133, RPM: 8.22
34:55.5,Gyro: 3.38, Setpoint:0.00, Output: -0.52, linear: 0.00, LSteps: -356, RSteps: 133, RPM: 8.22
34:55.5,Gyro: 3.35, Setpoint:0.00, Output: -1.89, linear: 0.00, LSteps: -356, RSteps: 133, RPM: 8.22
34:55.5,Gyro: 3.35, Setpoint:0.00, Output: -1.89, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 16.17
34:55.5,Gyro: 3.21, Setpoint:0.00, Output: -2.34, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 16.17
34:55.5,Gyro: 2.74, Setpoint:0.00, Output: -1.80, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 16.17
34:55.6,Gyro: 2.74, Setpoint:0.00, Output: -1.80, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 16.17
34:55.6,Gyro: 2.54, Setpoint:0.00, Output: 0.16, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 16.17
34:55.6,Gyro: 2.39, Setpoint:0.00, Output: 0.18, linear: 0.00, LSteps: -357, RSteps: 132, RPM: 2.72
34:55.6,Gyro: 2.18, Setpoint:0.00, Output: 0.75, linear: 0.00, LSteps: -357, RSteps: 132, RPM: 2.72
34:55.6,Gyro: 2.18, Setpoint:0.00, Output: 0.75, linear: 0.00, LSteps: -357, RSteps: 132, RPM: 2.72
34:55.6,Gyro: 2.13, Setpoint:0.00, Output: 0.11, linear: 0.00, LSteps: -357, RSteps: 132, RPM: 2.72
34:55.6,Gyro: 2.08, Setpoint:0.00, Output: -0.66, linear: 0.00, LSteps: -357, RSteps: 132, RPM: 2.72
34:55.6,Gyro: 2.08, Setpoint:0.00, Output: -0.66, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 2.51
34:55.6,Gyro: 2.07, Setpoint:0.00, Output: -1.36, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 2.51
34:55.6,Gyro: 2.08, Setpoint:0.00, Output: -2.40, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 2.51
34:55.7,Gyro: 2.08, Setpoint:0.00, Output: -2.40, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 2.51
34:55.7,Gyro: 2.12, Setpoint:0.00, Output: -3.73, linear: 0.00, LSteps: -358, RSteps: 131, RPM: 2.58
34:55.7,Gyro: 2.17, Setpoint:0.00, Output: -5.12, linear: 0.00, LSteps: -359, RSteps: 130, RPM: 2.58
34:55.7,Gyro: 2.17, Setpoint:0.00, Output: -5.12, linear: 0.00, LSteps: -359, RSteps: 130, RPM: 2.58
34:55.7,Gyro: 2.29, Setpoint:0.00, Output: -6.60, linear: 0.00, LSteps: -359, RSteps: 130, RPM: 2.58
34:55.7,Gyro: 2.37, Setpoint:0.00, Output: -8.84, linear: 0.00, LSteps: -359, RSteps: 130, RPM: 2.58
34:55.7,Gyro: 2.37, Setpoint:0.00, Output: -8.84, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.7,Gyro: 2.46, Setpoint:0.00, Output: -10.70, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.7,Gyro: 2.69, Setpoint:0.00, Output: -13.68, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.7,Gyro: 2.69, Setpoint:0.00, Output: -13.68, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.8,Gyro: 2.81, Setpoint:0.00, Output: -15.97, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.8,Gyro: 3.12, Setpoint:0.00, Output: -18.49, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.8,Gyro: 3.12, Setpoint:0.00, Output: -18.49, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
34:55.8,Gyro: 3.29, Setpoint:0.00, Output: -22.56, linear: 0.00, LSteps: -360, RSteps: 129, RPM: 2.80
